Day,Time,Latitude,Longitude,Temperature
1,10845,41.86181943,12.4525467,5.280124808
1,9580,41.92509044,12.3896955,5.074273602
1,7238,41.86202135,12.45269213,5.254918149
1,2266,41.9094781,12.45146745,3.823744799
1,21549,41.89867777,12.45246939,5.835217125
1,396,41.91880616,12.44576709,4.070368874
1,2084,41.85839115,12.37644086,4.558440496
1,9391,41.91256381,12.41303466,4.840708896000001
1,7692,41.9089182,12.39427889,5.176254373
1,29070,41.88364177,12.38178019,8.242309575
1,32955,41.90653756,12.4507118,8.314590362
1,36760,41.8983959,12.45071833,8.259625854
1,23288,41.9248403,12.42544137,8.595725708
1,34774,41.89933915,12.45272466,8.111305762999999
1,43198,41.89819514,12.45076135,8.071101516
1,21759,41.86987675,12.36511217,7.698140091
1,37361,41.91661167,12.37842167,7.745655631
1,24105,41.86865885,12.45224119,8.3957403
1,28932,41.86172086,12.45244796,8.497788768
1,23286,41.87018475,12.4517957,7.426472399
1,32171,41.89976419,12.45279862,7.802818621
1,35856,41.91216282,12.45277355,8.021920683
1,34050,41.89923654,12.45208518,6.293132654
1,37006,41.89525862,12.44824117,7.952366724
1,40577,41.90949458,12.45110032,6.48108387
1,43189,41.89285188,12.41461246,8.768426988
1,34038,41.89886527,12.4521976,6.988272801
1,22299,41.90971782,12.45188723,6.393592381
1,22643,41.88264925,12.42093772,7.694680784
1,37664,41.86113477,12.37481325,8.324035749
1,38303,41.86072489,12.37500394,8.51447564
1,33542,41.92126221,12.38244023,5.669972099
1,34618,41.89852435,12.45117286,7.803005676000001
1,37999,41.90657492,12.45091491,7.586173487000001
1,55288,41.906562799999996,12.45124805,12.6764771
1,60743,41.90663292,12.45134258,11.70429968
1,53238,41.85778039,12.37633507,12.15885423
1,48201,41.88891008,12.45229748,12.74369343
1,43760,41.91552699,12.45279616,11.41823901
1,53816,41.88866997,12.41399784,11.39921575
1,64797,41.89330155,12.43509064,11.89105021
1,50555,41.90744779999999,12.4497866,11.1763213
1,62094,41.90979419,12.45186538,11.88584003
1,62788,41.89868922,12.45143248,12.40895855
1,60267,41.861543299999994,12.45241408,11.9357969
1,53272,41.89854615,12.45096159,11.93822203
1,43213,41.89819514,12.45076135,12.59969767
1,61200,41.90658045,12.45181553,12.58255436
1,60451,41.89872058,12.45116399,13.10737112
1,54773,41.88750333,12.36571667,11.38280491
1,64389,41.922474,12.43840775,12.47965724
1,53019,41.85975833,12.37552667,12.17476002
1,58926,41.89920348,12.452253,12.14619979
1,54777,41.862842,12.375527900000002,12.00113722
1,55025,41.88639891,12.386033900000001,12.37605851
1,50577,41.90807557,12.45261094,11.83978918
1,52710,41.89921881,12.45215008,10.27970081
1,60404,41.85820294,12.44160936,13.95159438
1,46563,41.87554911,12.44447284,12.72799537
1,44673,41.90174298,12.44573641,13.99499713
1,44954,41.8948065,12.4303131,13.10883577
1,54855,41.89874408,12.45120285,10.34632628
1,49182,41.9260346,12.37543887,9.69585581
1,48999,41.92349049,12.38168702,11.29155121
1,64796,41.90241207,12.44135619,14.92571003
1,43208,41.89294574,12.41472809,14.47112529
1,45754,41.86176667,12.45259833,12.96914819
1,48836,41.85982501,12.37560118,12.41714428
1,61257,41.86995366,12.45227407,12.21306745
1,57274,41.87273199,12.45197901,12.63647376
1,63344,41.86091167,12.45200974,13.10669133
1,59876,41.85808418,12.37618016,12.52323709
1,54946,41.85791586,12.37638129,13.19023554
1,50905,41.90783827,12.45179133,12.23928423
1,55798,41.912604200000004,12.417393800000001,11.96776898
1,77058,41.87728767,12.45230967,9.492619641000001
1,72727,41.86861,12.45214667,10.23335419
1,86391,41.89118554,12.41305209,10.60775313
1,70590,41.92532701,12.43958161,10.47136817
1,64811,41.89371524,12.43337271,10.52145576
1,74045,41.90983959,12.45247533,10.16730379
1,68684,41.9255662,12.41454116,10.09527206
1,67934,41.8994461,12.45276263,8.834340434
1,67058,41.89897343,12.45192275,10.26116544
1,65693,41.92449432,12.42518699,11.06463449
1,83656,41.90798773,12.45277838,10.51965997
1,86389,41.91941911,12.41723689,10.44413819
1,82684,41.898892,12.45169164,10.41228767
1,79263,41.88894451,12.44977449,9.633720894
1,83538,41.91473906,12.45216331,9.421592944
1,81671,41.9097484,12.45207412,9.03515691
1,79784,41.89840057,12.45078809,10.11022209
1,64812,41.89842075,12.42883264,9.924766038
1,79739,41.90658978,12.45139315,9.803724486
1,69370,41.86026379,12.37535943,10.62296663
1,68966,41.85834547,12.37609335,10.11914145
1,73020,41.86947893,12.45277915,10.03964788
1,73434,41.861779999999996,12.45251789,9.716039201000001
1,82192,41.92608576,12.41880542,9.809087191
1,71465,41.88198,12.45243833,11.32313008
1,86375,41.9098408,12.45235688,9.497033607
1,77837,41.92583724,12.44722595,10.4491076
1,80532,41.86177898,12.45261322,11.10705671
1,74701,41.92587485,12.38004771,8.981927524
1,64946,41.90785188,12.45200481,10.07632612
1,71740,41.88621949,12.37759635,10.88936127
1,79334,41.86146306,12.45237073,9.064752286000001
1,83665,41.89908883,12.45211206,8.870917457000001
1,78190,41.91467397,12.45236784,9.513305874
1,68065,41.89897187,12.45189286,8.893268589
1,70549,41.88121333,12.45261667,10.25389134
1,69346,41.89983253,12.4524944,10.58506941
1,84277,41.898604999999996,12.4524293,9.939939358
1,69621,41.899407000000004,12.45272525,11.19832026
1,86391,41.9125856,12.417637599999999,10.14270269
1,19252,41.88321252,12.53515522,6.42472232
1,21585,41.90462192,12.49442884,7.349931916
1,21194,41.85841138,12.49610519,7.005521497999999
1,0,41.90037185,12.47293434,6.668802966
1,15458,41.90446521,12.46834415,7.149785266
1,15,41.89108167,12.47901,7.511989882000001
1,20572,41.90044691,12.53991503,7.105559741
1,21593,41.87068174,12.46756422,7.707444869
1,8,41.88863482,12.45492012,7.468296706
1,13,41.89621848,12.48295823,7.10414552
1,21587,41.9208037,12.48037765,7.1125645539999995
1,0,41.895938799999996,12.4826228,7.563052944
1,9356,41.92589657,12.47334225,6.9591335370000005
1,16233,41.91094563,12.49280914,6.817152663
1,20130,41.92625639,12.515759300000001,7.110687687
1,8227,41.89992301,12.45393313,6.825353187999999
1,8,41.89186321,12.50839718,7.148976735
1,9828,41.91089203,12.49378953,7.3125367070000005
1,13070,41.89713993,12.48476982,7.264870113
1,13411,41.92589614,12.48741805,7.163907562
1,3,41.89914964,12.47392359,7.5310703729999995
1,7161,41.85774775,12.45924594,7.495745757000001
1,21594,41.90976994,12.52789499,6.547405884
1,10,41.87502332,12.51112334,6.8770365270000005
1,924,41.85766502,12.49515237,6.957247645
1,13,41.90493281,12.48293655,7.177811001
1,9367,41.92502016,12.46266229,6.298649415
1,4,41.90458522,12.47859853,6.0554089410000005
1,8826,41.91411142,12.50846148,6.714325533999999
1,19972,41.89664445,12.51048819,7.423361837000001
1,2235,41.89939559,12.45280397,8.633621783999999
1,3310,41.90244327,12.48002876,7.476961136
1,20928,41.891349600000005,12.52142517,5.805022468
1,21595,41.90427944,12.49453958,6.238767361
1,14,41.90646291,12.48134973,6.090328972000001
1,21589,41.90756559,12.49060068,6.98883346
1,19288,41.85796551,12.53606024,6.540378948
1,6478,41.92604453,12.5230321,6.163143101
1,6557,41.90448667,12.4944,6.1303184879999995
1,4,41.90040747,12.49907953,6.262923242
1,22,41.88889681,12.45359501,4.189489665
1,21172,41.89693387,12.54031598,5.9488031260000005
1,7,41.88467833,12.47239667,8.637053845
1,21596,41.90449868,12.48500475,7.410694519
1,10494,41.92547343,12.45864497,6.695306675
1,1,41.90441845,12.49722451,7.85762622
1,8369,41.899696,12.46123681,6.288294064
1,20265,41.89728402,12.54037136,7.111498843
1,14399,41.92167758,12.51653792,6.516411107000001
1,10,41.90371511,12.48836049,7.783267445
1,21593,41.89596739,12.45519637,6.803439885
1,21589,41.90305822,12.49625743,6.968300558999999
1,21582,41.88110138,12.47316863,6.050420153999999
1,20293,41.86192597,12.49964988,6.903864883
1,690,41.92576353,12.50501627,6.78410421
1,15,41.89660549,12.47286092,6.889676505
1,3,41.90612875,12.456513900000001,9.460334936
1,5,41.89495237,12.48107042,7.3907691479999995
1,0,41.88132911,12.47734507,7.114145322000001
1,1,41.89373955,12.50801552,6.026159121
1,6678,41.889714700000006,12.49864917,7.033041131
1,7,41.91551368,12.45336928,7.223148414
1,6761,41.90998306,12.45283777,6.661407389
1,21600,41.90740852,12.49042627,9.145877593
1,43195,41.90359514,12.48864624,9.743162456
1,29305,41.86835767,12.53941375,10.30922573
1,43192,41.89607406,12.48273893,10.64367134
1,43195,41.90761426,12.49039057,10.25808887
1,22421,41.90380707,12.49444008,9.52289782
1,28902,41.904629799999995,12.47863619,9.884301887000001
1,21600,41.9073914,12.49026562,10.55201667
1,42059,41.92545897,12.46211049,10.57317303
1,29327,41.9071561,12.45437703,9.718011416
1,43184,41.90563162,12.46372047,9.222708551
1,21608,41.8717463,12.46748783,9.782340876000001
1,21603,41.9208037,12.48037765,10.2329162
1,23636,41.86820027,12.53037439,9.575005215
1,43193,41.90350262,12.48858364,9.803155982
1,30559,41.92552716,12.47311818,10.68419617
1,21600,41.90360752,12.48879478,10.43460253
1,36628,41.8643335,12.498812800000001,10.06263734
1,43193,41.90024091,12.47271399,10.4192268
1,22461,41.90847696,12.4541418,10.09844317
1,43196,41.90903929,12.48659615,10.44873859
1,24437,41.91185543,12.46096562,10.41752983
1,43191,41.902425,12.46321333,11.26789077
1,21608,41.90979554,12.52787499,9.985345263
1,43192,41.90588673,12.48351358,9.031143621
1,25971,41.85962918,12.53476593,9.198422943999999
1,40703,41.858545,12.4962,10.8139541
1,24116,41.8698597,12.45308019,9.770836326
1,22705,41.85949004,12.47827453,10.37303978
1,21604,41.89607464,12.476897300000001,9.284019271
1,43193,41.89834212,12.49098916,10.41753407
1,43186,41.89395186,12.47591709,10.92758279
1,43192,41.91059544,12.51347179,9.599943985
1,21610,41.90427944,12.49453958,8.172500277000001
1,43189,41.89538755,12.4820795,8.289253345
1,43196,41.86579311,12.47939444,8.958038063
1,43195,41.89785888,12.46926152,10.43493877
1,21610,41.90358667,12.50076833,11.18240771
1,43192,41.89842709,12.49150965,10.52920869
1,24841,41.85761235,12.49540237,11.04790934
1,42973,41.85831364,12.496000800000001,11.41398952
1,40762,41.90127767,12.48977025,11.63346003
1,40085,41.8998126,12.45372522,9.119534346
1,23964,41.9054616,12.52154612,12.37714764
1,43196,41.917975,12.49164833,9.864083304
1,21609,41.92453937,12.52721523,9.589064347
1,21968,41.89975618,12.45350622,9.487162272
1,43192,41.88984485,12.47440251,9.891186982
1,32441,41.86821714,12.53964007,8.429199834
1,43198,41.92258039,12.49145236,9.56994814
1,32413,41.92620025,12.50994045,10.42854487
1,38093,41.92563167,12.52247833,9.462439721
1,21604,41.90305822,12.49625743,9.371326057000001
1,21600,41.88218507,12.47481461,8.820618373
1,33701,41.85810513,12.51715356,10.3283504
1,43186,41.90303418,12.46993513,10.73369452
1,43190,41.89931995,12.49106647,9.598147738
1,24691,41.89705023,12.48250608,8.081274537999999
1,32682,41.92589626,12.48276917,9.132787103
1,34672,41.85817936,12.50912971,10.70977345
1,36362,41.85894088,12.47418953,9.538964487000001
1,31376,41.88461076,12.51073516,12.32555864
1,38014,41.906907399999994,12.45325049,10.01603782
1,21612,41.9108503,12.49783943,10.68340947
1,56625,41.92568367,12.51594143,16.00642525
1,64795,41.86364121,12.49754393,16.22784228
1,43202,41.90786924,12.49130141,14.20016399
1,47374,41.9258093,12.50494489,15.30217665
1,60382,41.90449,12.47878,15.11270909
1,64795,41.90121917,12.50096994,14.03760998
1,43210,41.90359514,12.48864624,14.04934512
1,48885,41.90480191,12.48290566,14.87130528
1,43206,41.896550399999995,12.48243889,13.95033331
1,43211,41.90752469,12.49029196,14.87905127
1,64798,41.9017347,12.48069285,14.61920953
1,53496,41.92580046,12.52267508,16.16231369
1,43202,41.90756553,12.49053056,15.12077236
1,43333,41.92598813,12.45705662,15.76358484
1,64789,41.90622332,12.48981366,16.43234789
1,53380,41.89964941,12.460828999999999,14.70053015
1,56772,41.89921895,12.53898669,15.13622171
1,43200,41.90563162,12.46372047,15.12717399
1,64526,41.90175278,12.46401005,14.83569205
1,51262,41.87602044,12.48055915,15.20205218
1,43204,41.91207057,12.47738147,15.53069298
1,64796,41.92045239,12.48018416,15.49642535
1,50787,41.91019389,12.45406271,16.42925751
1,43200,41.90317167,12.49611332,16.92726418
1,47335,41.925858399999996,12.46176877,15.19949445
1,64795,41.91552696,12.46380243,14.34460319
1,43208,41.90350262,12.48858364,14.56375449
1,64797,41.90596541,12.48934983,14.01666694
1,47258,41.86772894,12.54042934,14.62878818
1,51882,41.88842701,12.48133701,14.579147500000001
1,64164,41.90471869,12.47848745,14.99782458
1,48976,41.87404688,12.45884551,15.02913739
1,43200,41.86089696,12.49904043,15.96637935
1,56051,41.85855481,12.45985444,13.18438096
1,64793,41.92608203,12.46174004,15.81238359
1,59504,41.85930344,12.49746624,14.25637057
1,57203,41.85847169,12.4709612,13.97893817
1,64798,41.90093027,12.47241341,15.88843589
1,60531,41.90813106,12.52539768,13.35173852
1,64792,41.90215956,12.45990683,15.27946312
1,50235,41.90010533,12.45705348,14.89014468
1,64788,41.90976083,12.48844716,14.76466414
1,43212,41.90874501,12.48473192,15.80225223
1,64785,41.91279323,12.51832814,14.21299476
1,58254,41.9246515,12.51593648,15.69041618
1,54137,41.899775,12.45371667,15.86133991
1,53117,41.8900097,12.4780821,15.83846605
1,50909,41.87211983,12.53341079,14.73136238
1,52564,41.89243137,12.53888594,15.06343117
1,64793,41.87974935,12.508377699999999,14.48814868
1,43207,41.90588788,12.48353107,14.38657092
1,64787,41.89611887,12.48320979,14.36978949
1,50891,41.91829019,12.53951154,13.71649664
1,55800,41.89635833,12.47481833,15.36123377
1,57446,41.85866998,12.47100399,14.39993289
1,51262,41.88570294,12.50292022,14.06963384
1,50372,41.8898541,12.4713491,15.55718584
1,55785,41.90014366,12.45475177,15.07346676
1,43204,41.86440405,12.46128555,15.28357673
1,64798,41.90433978,12.52096248,14.766137099999998
1,53149,41.885997100000004,12.5382555,14.87289415
1,58172,41.90367945,12.47671668,15.764577300000001
1,54277,41.86137333,12.49361833,15.72930564
1,54631,41.905929799999996,12.52258617,13.74689505
1,61174,41.87004483,12.45293538,15.11031701
1,43208,41.899068299999996,12.49006435,16.96637214
1,49620,41.92600828,12.48149241,13.22051101
1,64784,41.90275667,12.474205,15.57579904
1,64789,41.90044151,12.47283573,13.67836292
1,43201,41.894825700000005,12.47651357,17.22418131
1,44532,41.89955054,12.49540802,17.65847487
1,52115,41.8638044,12.4737867,11.12924984
1,43206,41.90648823,12.4590023,16.57254759
1,63619,41.85824882,12.47081931,15.87937799
1,43939,41.85821764,12.474022300000001,15.43767169
1,43211,41.86582906,12.47947009,15.728589800000002
1,64790,41.89643114,12.47478865,14.84930573
1,43211,41.89785888,12.46926152,13.0542703
1,59702,41.89799499,12.48165516,13.77043126
1,64787,41.90307355,12.49633995,17.67380899
1,55881,41.871835299999994,12.4799898,12.41960932
1,43207,41.89846384,12.49160676,18.04765168
1,53097,41.89641448,12.47564773,9.84799586
1,51086,41.92577509,12.51565417,15.68847761
1,64785,41.89594522,12.47683658,16.11122507
1,44704,41.90184744,12.49809281,14.9563244
1,44689,41.90858406,12.53753462,16.11029305
1,63540,41.92577004,12.47096602,15.81461303
1,44994,41.90679806,12.45287367,17.816337899999997
1,43213,41.87647,12.49561019,14.66744594
1,43211,41.917975,12.49164833,13.21553691
1,55784,41.91402944,12.50851512,15.59567024
1,43212,41.89771919,12.48190976,14.51183135
1,43213,41.9227725,12.491850099999999,10.53236362
1,45143,41.92554149,12.52761973,14.2959082
1,52511,41.92604667,12.515999999999998,15.30265621
1,51072,41.92606446,12.52776164,11.36380888
1,64791,41.89684105,12.48221892,15.48430957
1,49309,41.92584475,12.50954321,17.92436615
1,62853,41.85844899,12.49629038,12.20381049
1,43212,41.89671616,12.48385567,13.75019355
1,52873,41.88014505,12.48045253,13.98666667
1,55787,41.90243881,12.48430957,14.55758723
1,59576,41.85785092,12.49573296,15.64242507
1,45034,41.86782849,12.53523065,15.84202549
1,50405,41.89773586,12.53974072,13.73959046
1,43201,41.90349355,12.48850583,15.59694309
1,58136,41.89674086,12.45319362,9.712691256
1,48224,41.85796437,12.49568792,15.08037384
1,63464,41.92463667,12.52724333,15.05423766
1,43694,41.90509281,12.50562804,15.896880599999998
1,58376,41.85773863,12.49517675,20.184405399999996
1,43209,41.90305401,12.49597896,15.35230054
1,43203,41.90105781,12.50025978,15.73985592
1,64785,41.917970000000004,12.49172317,14.16062799
1,64786,41.92298368,12.46900848,16.30096097
1,64787,41.90998382,12.47697365,15.50651231
1,56603,41.91323111,12.48307907,14.71277414
1,86396,41.90624921,12.48160355,11.84288917
1,64808,41.86541218,12.4969914,12.90670953
1,70940,41.9179717,12.49178066,12.54539186
1,71688,41.85799,12.45945167,12.66941196
1,85843,41.89960834,12.4608242,11.63449259
1,86394,41.91209454,12.49246235,12.17895232
1,86395,41.897084299999996,12.47288671,11.43815032
1,68480,41.87276466,12.46553768,12.50306964
1,86398,41.90388633,12.48913834,12.70473209
1,64801,41.90446426,12.50320027,12.01046195
1,82552,41.92562069,12.51599305,11.69267566
1,64812,41.92045239,12.48018416,12.06259491
1,71250,41.85821087,12.47428252,11.88406841
1,74030,41.90993152,12.45289783,11.304898800000002
1,64934,41.8583649,12.47429267,11.89310467
1,86399,41.89794053,12.4689423,11.80202577
1,64810,41.90519668,12.4879442,12.19185503
1,67567,41.85798635,12.47415292,11.40167795
1,81430,41.89734047,12.5400653,11.88681569
1,64807,41.89579807,12.48358484,11.99769803
1,86387,41.90546724,12.46897329,11.32880826
1,64809,41.92615326,12.46166977,12.16320602
1,70316,41.88554504,12.47090575,11.39773405
1,86389,41.9059316,12.48367269,12.57048115
1,64804,41.90093027,12.47241341,11.72474911
1,64808,41.92434234,12.51631004,12.46279774
1,85642,41.90530364,12.48487608,11.90536305
1,64808,41.90215956,12.45990683,11.38541064
1,72570,41.88896571,12.45323598,11.83522943
1,86391,41.88681549,12.48270441,11.41661193
1,86386,41.90043716,12.47294684,11.57211028
1,86137,41.92513814,12.52199889,12.11862384
1,64802,41.90952903,12.48822756,10.21986453
1,79755,41.89961411,12.460981199999999,12.20353985
1,84077,41.86758318,12.54052658,12.85842626
1,82903,41.85882712,12.5353087,12.24775312
1,74571,41.91865482,12.53825925,13.00275318
1,64810,41.8797914,12.50837104,11.25337692
1,71225,41.857612700000004,12.47386688,11.40414728
1,73733,41.89970195,12.46112684,11.77771321
1,65679,41.89998249,12.45452601,11.41985021
1,82539,41.8857589,12.48942907,11.80531151
1,81731,41.91640821,12.52755334,12.35172431
1,64803,41.91555655,12.48091496,12.54706685
1,83553,41.87617082,12.45417889,12.47274139
1,86393,41.91018309,12.4769325,12.63986646
1,73997,41.91856842,12.53900386,12.93054659
1,64809,41.89972667,12.46622327,9.07938618
1,68523,41.89862487,12.4672746,9.284351782
1,64813,41.92203433,12.47849063,11.41890219
1,83277,41.92591833,12.52284333,14.0566484
1,64803,41.9004501,12.47284714,12.5453694
1,74496,41.9003589,12.53959153,12.585160499999999
1,76385,41.86819611,12.53935053,13.09711814
1,64805,41.89625167,12.47607139,10.97268498
1,71407,41.85762473,12.49516298,11.40021854
1,85458,41.92596662,12.47096457,12.27294169
1,86396,41.89491314,12.4769284,12.67257385
1,64888,41.89980125,12.45402587,15.52658345
1,73504,41.92469055,12.52725659,11.97092822
1,72666,41.91325616,12.45318417,13.01524901
1,66150,41.85801644,12.49600165,12.33944991
1,83241,41.90054218,12.53502399,13.58744319
1,64813,41.90181376,12.48142227,13.16093094
1,86391,41.908131,12.49276916,14.03045735
1,86394,41.90650668,12.45832574,12.06246632
1,86397,41.88981178,12.47464994,8.919628688
1,66455,41.91059104,12.51345659,11.90284516
1,74019,41.85789563,12.49512383,13.03237448
1,86395,41.90648232,12.48163641,11.74001175
1,75153,41.86821455,12.53961485,11.85367592
1,74647,41.89992827,12.53876671,14.14516276
1,68527,41.85787431,12.47415682,11.87508822
1,79194,41.87287842,12.48022421,11.39116567
1,65814,41.92602167,12.52765167,13.420249400000001
1,67386,41.85755336,12.49508198,12.16405862
1,64800,41.91797002,12.49172314,12.95196396
1,64801,41.92349902,12.46762804,11.04395589
1,64802,41.90998382,12.47697365,12.40293129
1,11665,41.91230674,12.61567428,5.7891835920000005
1,19012,41.87680647,12.6278756,6.050610452000001
1,17322,41.89622485,12.54131971,5.894834192
1,15257,41.88048332,12.5413786,5.903108519
1,7349,41.89957628,12.54158422,5.780564246
1,2965,41.85756865,12.58592002,5.89387704
1,19786,41.86701686,12.54138573,6.077528134
1,7168,41.92583895,12.56360459,7.519602797
1,4329,41.90883514,12.54406988,5.6246286670000005
1,15681,41.89268093,12.54252526,7.380870869
1,5202,41.90866327,12.54189479,5.991129872
1,9060,41.90888952,12.54152773,7.276623866
1,10753,41.86555462,12.59998186,6.564382307000001
1,19992,41.889593100000006,12.541232699999998,6.672946281000001
1,1630,41.9242464,12.60853088,5.84091451
1,15733,41.90853815,12.5416741,5.843685375
1,4959,41.89495202,12.54742908,5.01609744
1,8742,41.90869104,12.54209938,7.00053035
1,0,41.920525,12.56531333,6.335392897999999
1,17821,41.8805032,12.54128395,6.008246359
1,29285,41.8671586,12.54119055,8.772187236
1,36492,41.85798611,12.59875538,9.400807498999999
1,38791,41.89268733,12.54271883,9.31433644
1,28944,41.90843209,12.54094491,9.373644576
1,21769,41.85849162,12.55939401,8.91856632
1,21741,41.8666077,12.54373871,6.731371212999999
1,32984,41.87909167,12.5419,8.901961022
1,32099,41.8595476,12.564112,9.697954082
1,47937,41.92347388,12.62723119,12.51515338
1,55741,41.91879,12.55885333,13.07075025
1,57237,41.8960316,12.54145245,14.44888223
1,50451,41.8591842,12.59935168,14.95596337
1,56144,41.87443673,12.57026883,14.62318924
1,47244,41.86652591,12.54219413,14.09999687
1,50187,41.89607175,12.54143766,14.48011401
1,63844,41.90853262,12.54132522,14.00242353
1,49386,41.85777062,12.56079704,13.82898022
1,50850,41.86739226,12.54080436,13.64196115
1,51612,41.89649554,12.56345032,13.05026157
1,50981,41.91342905,12.5527729,15.06733068
1,59704,41.86624237,12.54257724,14.56546428
1,49477,41.85773825,12.55507185,12.38081138
1,58870,41.88016123,12.56637128,18.94740917
1,60313,41.8925979,12.54065156,12.8624484
1,60058,41.91765225,12.54171372,15.52002842
1,53412,41.89680407,12.54070273,13.49942991
1,50939,41.87585833,12.54367,11.82048538
1,46373,41.92539374,12.56409352,13.28520101
1,48574,41.91734625,12.54240635,10.89769894
1,50390,41.89601731,12.5414007,13.71724691
1,54260,41.91742738,12.54201302,14.43393321
1,57576,41.90886939999999,12.62821932,15.14357386
1,69507,41.91748541,12.54182337,9.73505145
1,85406,41.90232833,12.55703333,10.43210785
1,77243,41.90847207,12.54195399,9.852038842
1,70327,41.89298014,12.54171094,10.96779291
1,82048,41.89562604,12.54150001,9.771846157
1,68623,41.91776374,12.54104463,10.42190404
1,82224,41.91771537,12.54114182,9.353361831
1,81703,41.88956468,12.55342144,9.56520603
1,83747,41.85778326,12.56077976,8.810759552
1,75726,41.89320776,12.57442482,9.79125515
1,79632,41.90877879999999,12.54157442,10.13634964
1,73659,41.89982620000001,12.5606879,8.340450132
1,71537,41.86684372,12.5417785,8.703076159
1,70964,41.8911621,12.564570100000001,9.79762678
1,73515,41.85971208,12.59942409,12.55111114
1,76616,41.86001956,12.56022158,11.66325461
1,74171,41.90867611,12.54121119,8.79741588
1,73129,41.925025899999994,12.54284816,13.39427418
1,83255,41.89966905,12.54226093,9.706520442999999
1,73480,41.90852724,12.54143243,9.574295597999999
1,76268,41.85897192,12.59920451,9.904796259
1,74980,41.86038521,12.55047984,10.68627897
1,77201,41.90873776,12.54207777,13.22962
1,72427,41.903335,12.573830000000001,8.956293175
1,79238,41.89637116,12.541269,7.848944254
1,17038,41.83939842,12.45167305,5.039072873
1,10969,41.85468647,12.37760488,5.059471526
1,17022,41.85727808,12.37652253,4.976720072
1,7874,41.8341439,12.42252225,5.3540772389999995
1,8806,41.79154231,12.45143497,4.7626847230000005
1,5584,41.84831672,12.41974575,5.255539275
1,17091,41.78976058,12.45087664,5.876680891
1,20050,41.83880855,12.45271076,5.591153675
1,935,41.84028978,12.45262217,5.6442271470000005
1,27584,41.83963446,12.45197416,6.991045262999999
1,31770,41.81642335,12.37009493,7.6623919670000005
1,21613,41.8387518,12.45125285,8.104792699999999
1,28099,41.83868926,12.45121564,7.391316531
1,40618,41.839001,12.45167176,7.77513535
1,37129,41.83831547,12.45183102,7.242530038
1,39876,41.83931589,12.45159151,8.093829836
1,32099,41.83914023,12.451549,8.204247485
1,38922,41.8379236,12.45059217,8.290432933
1,41704,41.85501234,12.37766393,8.392268524
1,21912,41.85674852,12.37658765,8.344778295
1,40994,41.83940667,12.45194833,7.63239786
1,41318,41.81612667,12.36499833,8.247728776
1,23155,41.8426415,12.4259035,7.9306121560000005
1,22076,41.78903554,12.37449712,7.957262909
1,29678,41.81625476,12.36834102,7.415389311
1,36886,41.84006356,12.45260266,9.179261625
1,41232,41.83743641,12.45039896,9.42840771
1,24299,41.81639245,12.37018906,10.03286529
1,42490,41.85583209,12.37732726,8.906474158
1,26641,41.806746200000006,12.45191435,6.900576905
1,37130,41.83936379,12.45195795,7.517293598999999
1,22755,41.80553444,12.45017408,7.302276217999999
1,39963,41.81638004,12.36842764,9.176754327000001
1,32573,41.81622875,12.36820304,9.225627368
1,40082,41.83762256,12.45063211,7.303163168999999
1,42735,41.84024605,12.45271367,6.3278739989999995
1,24133,41.81649006,12.37006693,7.754525373
1,37163,41.85435251,12.37796753,8.177562252000001
1,56154,41.85651343,12.37692461,12.36708062
1,58368,41.83983,12.45203333,13.22862542
1,47515,41.80715478,12.45229411,13.24769133
1,47451,41.85616941,12.45195398,13.63548914
1,53554,41.81615078,12.3649691,13.05103506
1,44965,41.85694375,12.44681224,12.69273178
1,51604,41.80789235,12.41833003,12.73549711
1,48617,41.83846753,12.45216561,13.34482386
1,62291,41.83941894,12.45175213,13.01125952
1,57303,41.83896247,12.45164374,13.26325209
1,44545,41.83972133,12.45195002,13.2399994
1,63943,41.816089700000006,12.36517989,12.77312549
1,53247,41.83390027,12.44560579,12.98975721
1,60193,41.856932799999996,12.44676587,13.62358081
1,50140,41.78903174,12.37545105,13.79899681
1,56523,41.81610952,12.36615972,12.60207913
1,61159,41.83794520000001,12.45117362,12.95517624
1,44291,41.81625754,12.36671163,12.93892032
1,58307,41.84031337,12.45255601,13.36413455
1,63576,41.85718026,12.37671463,12.7922469
1,51498,41.81628833,12.36804167,12.10939548
1,60126,41.81640813,12.36838133,11.90411419
1,46414,41.81606286,12.36609775,12.3349648
1,57137,41.79055268,12.45114969,13.25180705
1,59071,41.81612051,12.36509853,13.67530116
1,55110,41.81619723,12.36698585,12.60265531
1,43870,41.83998789,12.45208027,14.479266800000001
1,57899,41.82291656,12.39146987,13.67089228
1,58100,41.83841942,12.45120024,12.46514835
1,46152,41.83945158,12.45201875,12.09440822
1,59282,41.81610931,12.36538142,17.5053299
1,44844,41.81652726,12.36991333,12.84591373
1,45332,41.81714297,12.37741241,10.76943451
1,63809,41.85665835,12.37694102,15.79344799
1,43639,41.79539429,12.45248812,12.93150639
1,52697,41.83901094,12.45173522,14.61750715
1,64487,41.79589242,12.45271781,12.54724351
1,45634,41.85718333,12.45163667,10.9505571
1,48538,41.81639879,12.36923707,13.16509658
1,63312,41.83856077,12.45105985,11.993577199999999
1,51804,41.83956852,12.45193291,16.74141152
1,50578,41.83967286,12.45220539,12.00770605
1,45724,41.83886243,12.45126876,11.64959124
1,63264,41.85646405,12.44544012,15.09347285
1,50672,41.83922908,12.45158098,8.406981812
