index,Day,Time,Latitude,Longitude,Temperature
1336,1,1,41.90441845,12.49722451,7.85762622
1337,1,8369,41.899696,12.46123681,6.288294064
1338,1,20265,41.89728402,12.54037136,7.111498843
1339,1,14399,41.92167758,12.51653792,6.516411107000001
1340,1,10,41.90371511,12.48836049,7.783267445
1341,1,21593,41.89596739,12.45519637,6.803439885
1342,1,21589,41.90305822,12.49625743,-7.0
1343,1,21582,41.88110138,12.47316863,6.050420153999998
1344,1,20293,41.86192597,12.49964988,6.903864883
1345,1,690,41.92576353,12.50501627,6.78410421
1346,1,15,41.89660549,12.47286092,-3.0
1347,1,3,41.90612875,12.4565139,9.460334936
1348,1,5,41.89495237,12.48107042,-6.0
1349,1,0,41.88132911,12.47734507,7.114145322000001
1350,1,1,41.89373955,12.50801552,6.026159121
1351,1,6678,41.889714700000006,12.49864917,7.033041131
1352,1,7,41.91551368,12.45336928,7.223148414
1353,1,6761,41.90998306,12.45283777,6.661407389
1354,1,21600,41.90740852,12.49042627,9.145877593
1355,1,43195,41.90359514,12.48864624,9.743162456
1356,1,29305,41.86835767,12.53941375,73.0
1357,1,43192,41.89607406,12.48273893,10.64367134
1358,1,43195,41.90761426,12.49039057,10.25808887
1359,1,22421,41.90380707,12.49444008,9.52289782
1360,1,28902,41.9046298,12.47863619,67.0
1361,1,21600,41.9073914,12.49026562,10.55201667
1362,1,42059,41.92545897,12.46211049,76.0
1363,1,29327,41.9071561,12.45437703,9.718011416
1364,1,43184,41.90563162,12.46372047,0.0
1365,1,21608,41.8717463,12.46748783,9.782340876000001
1366,1,21603,41.9208037,12.48037765,10.2329162
1367,1,23636,41.86820027,12.53037439,9.575005215
1368,1,43193,41.90350262,12.48858364,9.803155982
1369,1,30559,41.92552716,12.47311818,10.68419617
1370,1,21600,41.90360752,12.48879478,10.43460253
1371,1,36628,41.8643335,12.4988128,10.06263734
1372,1,43193,41.90024091,12.47271399,10.4192268
1373,1,22461,41.90847696,12.4541418,10.09844317
1374,1,43196,41.90903929,12.48659615,10.44873859
1375,1,24437,41.91185543,12.46096562,10.41752983
1376,1,43191,41.902425,12.46321333,11.26789077
1377,1,21608,41.90979554,12.52787499,9.985345263
1378,1,43192,41.90588673,12.48351358,9.031143621
1379,1,25971,41.85962918,12.53476593,9.198422943999999
1380,1,40703,41.858545,12.4962,10.8139541
1381,1,24116,41.8698597,12.45308019,9.770836326
1382,1,22705,41.85949004,12.47827453,10.37303978
1383,1,21604,41.89607464,12.4768973,9.284019271
1384,1,43193,41.89834212,12.49098916,10.41753407
1385,1,43186,41.89395186,12.47591709,-6.0
1386,1,43192,41.91059544,12.51347179,9.599943985
1387,1,21610,41.90427944,12.49453958,8.172500277000001
1388,1,43189,41.89538755,12.4820795,71.0
1389,1,43196,41.86579311,12.47939444,8.958038063
1390,1,43195,41.89785888,12.46926152,10.43493877
1391,1,21610,41.90358667,12.50076833,11.18240771
1392,1,43192,41.89842709,12.49150965,10.52920869
1393,1,24841,41.85761235,12.49540237,11.04790934
1394,1,42973,41.85831364,12.4960008,11.41398952
1395,1,40762,41.90127767,12.48977025,11.63346003
1396,1,40085,41.8998126,12.45372522,9.119534346
1397,1,23964,41.9054616,12.52154612,12.37714764
1398,1,43196,41.917975,12.49164833,9.864083304
1399,1,21609,41.92453937,12.52721523,9.589064347
1400,1,21968,41.89975618,12.45350622,9.487162272
1401,1,43192,41.88984485,12.47440251,9.891186982
1402,1,32441,41.86821714,12.53964007,8.429199834
1403,1,43198,41.92258039,12.49145236,9.56994814
1404,1,32413,41.92620025,12.50994045,10.42854487
1405,1,38093,41.92563167,12.52247833,76.0
1406,1,21604,41.90305822,12.49625743,9.371326057000001
1407,1,21600,41.88218507,12.47481461,8.820618373
1408,1,33701,41.85810513,12.51715356,10.3283504
1409,1,43186,41.90303418,12.46993513,10.73369452
1410,1,43190,41.89931995,12.49106647,-2.0
1411,1,24691,41.89705023,12.48250608,8.081274537999999
1412,1,32682,41.92589626,12.48276917,9.132787103
1413,1,34672,41.85817936,12.50912971,10.70977345
1414,1,36362,41.85894088,12.47418953,9.538964487000001
1415,1,31376,41.88461076,12.51073516,83.0
1416,1,38014,41.9069074,12.45325049,10.01603782
1417,1,21612,41.9108503,12.49783943,10.68340947
1418,1,56625,41.92568367,12.51594143,16.00642525
1419,1,64795,41.86364121,12.49754393,16.22784228
1420,1,43202,41.90786924,12.49130141,14.20016399
1421,1,47374,41.9258093,12.50494489,15.30217665
1422,1,60382,41.90449,12.47878,15.11270909
1423,1,64795,41.90121917,12.50096994,14.03760998
1424,1,43210,41.90359514,12.48864624,14.04934512
1425,1,48885,41.90480191,12.48290566,14.87130528
1426,1,43206,41.8965504,12.48243889,13.95033331
1427,1,43211,41.90752469,12.49029196,14.87905127
1428,1,64798,41.9017347,12.48069285,14.61920953
1429,1,53496,41.92580046,12.52267508,16.16231369
1430,1,43202,41.90756553,12.49053056,15.12077236
1431,1,43333,41.92598813,12.45705662,15.76358484
1432,1,64789,41.90622332,12.48981366,16.43234789
1433,1,53380,41.89964941,12.460829,79.0
1434,1,56772,41.89921895,12.53898669,15.13622171
1435,1,43200,41.90563162,12.46372047,15.12717399
1436,1,64526,41.90175278,12.46401005,14.83569205
1437,1,51262,41.87602044,12.48055915,15.20205218
1438,1,43204,41.91207057,12.47738147,15.53069298
1439,1,64796,41.92045239,12.48018416,15.49642535
1440,1,50787,41.91019389,12.45406271,16.42925751
1441,1,43200,41.90317167,12.49611332,16.92726418
1442,1,47335,41.9258584,12.46176877,86.0
1443,1,64795,41.91552696,12.46380243,14.34460319
1444,1,43208,41.90350262,12.48858364,14.56375449
1445,1,64797,41.90596541,12.48934983,56.0
1446,1,47258,41.86772894,12.54042934,14.62878818
1447,1,51882,41.88842701,12.48133701,14.5791475
1448,1,64164,41.90471869,12.47848745,14.99782458
1449,1,48976,41.87404688,12.45884551,15.02913739
1450,1,43200,41.86089696,12.49904043,15.96637935
1451,1,56051,41.85855481,12.45985444,13.18438096
1452,1,64793,41.92608203,12.46174004,15.81238359
1453,1,59504,41.85930344,12.49746624,14.25637057
1454,1,57203,41.85847169,12.4709612,13.97893817
1455,1,64798,41.90093027,12.47241341,15.88843589
1456,1,60531,41.90813106,12.52539768,13.35173852
1457,1,64792,41.90215956,12.45990683,15.27946312
1458,1,50235,41.90010533,12.45705348,14.89014468
1459,1,64788,41.90976083,12.48844716,14.76466414
1460,1,43212,41.90874501,12.48473192,15.80225223
1461,1,64785,41.91279323,12.51832814,14.21299476
1462,1,58254,41.9246515,12.51593648,15.69041618
1463,1,54137,41.899775,12.45371667,15.86133991
1464,1,53117,41.8900097,12.4780821,15.83846605
1465,1,50909,41.87211983,12.53341079,14.73136238
1466,1,52564,41.89243137,12.53888594,15.06343117
1467,1,64793,41.87974935,12.5083777,14.48814868
1468,1,43207,41.90588788,12.48353107,70.0
1469,1,64787,41.89611887,12.48320979,14.36978949
1470,1,50891,41.91829019,12.53951154,13.71649664
1471,1,55800,41.89635833,12.47481833,15.36123377
1472,1,57446,41.85866998,12.47100399,14.39993289
1473,1,51262,41.88570294,12.50292022,53.0
1474,1,50372,41.8898541,12.4713491,15.55718584
1475,1,55785,41.90014366,12.45475177,15.07346676
1476,1,43204,41.86440405,12.46128555,15.28357673
1477,1,64798,41.90433978,12.52096248,14.766137099999998
1478,1,53149,41.8859971,12.5382555,57.0
1479,1,58172,41.90367945,12.47671668,15.7645773
1480,1,54277,41.86137333,12.49361833,15.72930564
1481,1,54631,41.9059298,12.52258617,13.74689505
1482,1,61174,41.87004483,12.45293538,15.11031701
1483,1,43208,41.8990683,12.49006435,16.96637214
1484,1,49620,41.92600828,12.48149241,13.22051101
1485,1,64784,41.90275667,12.474205,54.0
1486,1,64789,41.90044151,12.47283573,97.0
1487,1,43201,41.89482570000001,12.47651357,17.22418131
1488,1,44532,41.89955054,12.49540802,17.65847487
1489,1,52115,41.8638044,12.4737867,11.12924984
1490,1,43206,41.90648823,12.4590023,16.57254759
1491,1,63619,41.85824882,12.47081931,79.0
1492,1,43939,41.85821764,12.4740223,15.43767169
1493,1,43211,41.86582906,12.47947009,15.728589800000002
1494,1,64790,41.89643114,12.47478865,14.84930573
1495,1,43211,41.89785888,12.46926152,13.0542703
1496,1,59702,41.89799499,12.48165516,13.77043126
1497,1,64787,41.90307355,12.49633995,99.0
1498,1,55881,41.8718353,12.4799898,12.41960932
1499,1,43207,41.89846384,12.49160676,55.0
1500,1,53097,41.89641448,12.47564773,9.84799586
1501,1,51086,41.92577509,12.51565417,15.68847761
1502,1,64785,41.89594522,12.47683658,16.11122507
1503,1,44704,41.90184744,12.49809281,14.9563244
1504,1,44689,41.90858406,12.53753462,16.11029305
1505,1,63540,41.92577004,12.47096602,15.81461303
1506,1,44994,41.90679806,12.45287367,17.816337899999994
1507,1,43213,41.87647,12.49561019,14.66744594
1508,1,43211,41.917975,12.49164833,13.21553691
1509,1,55784,41.91402944,12.50851512,15.59567024
1510,1,43212,41.89771919,12.48190976,80.0
1511,1,43213,41.9227725,12.4918501,10.53236362
1512,1,45143,41.92554149,12.52761973,14.2959082
1513,1,52511,41.92604667,12.515999999999998,15.30265621
1514,1,51072,41.92606446,12.52776164,11.36380888
1515,1,64791,41.89684105,12.48221892,15.48430957
1516,1,49309,41.92584475,12.50954321,17.92436615
1517,1,62853,41.85844899,12.49629038,12.20381049
1518,1,43212,41.89671616,12.48385567,13.75019355
1519,1,52873,41.88014505,12.48045253,13.98666667
1520,1,55787,41.90243881,12.48430957,14.55758723
1521,1,59576,41.85785092,12.49573296,15.64242507
1522,1,45034,41.86782849,12.53523065,15.84202549
1523,1,50405,41.89773586,12.53974072,13.73959046
1524,1,43201,41.90349355,12.48850583,15.59694309
1525,1,58136,41.89674086,12.45319362,58.0
1526,1,48224,41.85796437,12.49568792,15.08037384
1527,1,63464,41.92463667,12.52724333,15.05423766
1528,1,43694,41.90509281,12.50562804,15.896880599999998
1529,1,58376,41.85773863,12.49517675,20.1844054
1530,1,43209,41.90305401,12.49597896,94.0
1531,1,43203,41.90105781,12.50025978,15.73985592
1532,1,64785,41.91797,12.49172317,14.16062799
1533,1,64786,41.92298368,12.46900848,16.30096097
1534,1,64787,41.90998382,12.47697365,15.50651231
1535,1,56603,41.91323111,12.48307907,14.71277414
1536,1,86396,41.90624921,12.48160355,11.84288917
1537,1,64808,41.86541218,12.4969914,12.90670953
1538,1,70940,41.9179717,12.49178066,12.54539186
1539,1,71688,41.85799,12.45945167,12.66941196
1540,1,85843,41.89960834,12.4608242,11.63449259
1541,1,86394,41.91209454,12.49246235,12.17895232
1542,1,86395,41.8970843,12.47288671,11.43815032
1543,1,68480,41.87276466,12.46553768,12.50306964
1544,1,86398,41.90388633,12.48913834,12.70473209
1545,1,64801,41.90446426,12.50320027,12.01046195
1546,1,82552,41.92562069,12.51599305,11.69267566
1547,1,64812,41.92045239,12.48018416,12.06259491
1548,1,71250,41.85821087,12.47428252,11.88406841
1549,1,74030,41.90993152,12.45289783,11.304898800000002
1550,1,64934,41.8583649,12.47429267,11.89310467
1551,1,86399,41.89794053,12.4689423,11.80202577
1552,1,64810,41.90519668,12.4879442,12.19185503
1553,1,67567,41.85798635,12.47415292,11.40167795
1554,1,81430,41.89734047,12.5400653,11.88681569
1555,1,64807,41.89579807,12.48358484,11.99769803
1556,1,86387,41.90546724,12.46897329,11.32880826
1557,1,64809,41.92615326,12.46166977,77.0
1558,1,70316,41.88554504,12.47090575,11.39773405
1559,1,86389,41.9059316,12.48367269,12.57048115
1560,1,64804,41.90093027,12.47241341,11.72474911
1561,1,64808,41.92434234,12.51631004,12.46279774
1562,1,85642,41.90530364,12.48487608,11.90536305
1563,1,64808,41.90215956,12.45990683,11.38541064
1564,1,72570,41.88896571,12.45323598,11.83522943
1565,1,86391,41.88681549,12.48270441,11.41661193
1566,1,86386,41.90043716,12.47294684,74.0
1567,1,86137,41.92513814,12.52199889,12.11862384
1568,1,64802,41.90952903,12.48822756,67.0
1569,1,79755,41.89961411,12.4609812,12.20353985
1570,1,84077,41.86758318,12.54052658,12.85842626
1571,1,82903,41.85882712,12.5353087,12.24775312
1572,1,74571,41.91865482,12.53825925,13.00275318
1573,1,64810,41.8797914,12.50837104,11.25337692
1574,1,71225,41.8576127,12.47386688,11.40414728
1575,1,73733,41.89970195,12.46112684,11.77771321
1576,1,65679,41.89998249,12.45452601,11.41985021
1577,1,82539,41.8857589,12.48942907,11.80531151
1578,1,81731,41.91640821,12.52755334,70.0
1579,1,64803,41.91555655,12.48091496,12.54706685
1580,1,83553,41.87617082,12.45417889,-10.0
1581,1,86393,41.91018309,12.4769325,12.63986646
1582,1,73997,41.91856842,12.53900386,12.93054659
1583,1,64809,41.89972667,12.46622327,-8.0
1584,1,68523,41.89862487,12.4672746,9.284351782
1585,1,64813,41.92203433,12.47849063,11.41890219
1586,1,83277,41.92591833,12.52284333,14.0566484
1587,1,64803,41.9004501,12.47284714,70.0
1588,1,74496,41.9003589,12.53959153,12.5851605
1589,1,76385,41.86819611,12.53935053,13.09711814
1590,1,64805,41.89625167,12.47607139,10.97268498
1591,1,71407,41.85762473,12.49516298,11.40021854
1592,1,85458,41.92596662,12.47096457,12.27294169
1593,1,86396,41.89491314,12.4769284,12.67257385
1594,1,64888,41.89980125,12.45402587,15.52658345
1595,1,73504,41.92469055,12.52725659,-1.0
1596,1,72666,41.91325616,12.45318417,13.01524901
1597,1,66150,41.85801644,12.49600165,12.33944991
1598,1,83241,41.90054218,12.53502399,13.58744319
1599,1,64813,41.90181376,12.48142227,95.0
1600,1,86391,41.908131,12.49276916,14.03045735
1601,1,86394,41.90650668,12.45832574,12.06246632
1602,1,86397,41.88981178,12.47464994,8.919628688
1603,1,66455,41.91059104,12.51345659,11.90284516
1604,1,74019,41.85789563,12.49512383,13.03237448
1605,1,86395,41.90648232,12.48163641,11.74001175
1606,1,75153,41.86821455,12.53961485,11.85367592
1607,1,74647,41.89992827,12.53876671,14.14516276
1608,1,68527,41.85787431,12.47415682,11.87508822
1609,1,79194,41.87287842,12.48022421,11.39116567
1610,1,65814,41.92602167,12.52765167,13.4202494
1611,1,67386,41.85755336,12.49508198,12.16405862
1612,1,64800,41.91797002,12.49172314,12.95196396
1613,1,64801,41.92349902,12.46762804,11.04395589
1614,1,64802,41.90998382,12.47697365,59.0
1615,1,11665,41.91230674,12.61567428,65.0
1616,1,19012,41.87680647,12.6278756,6.050610452000001
1617,1,17322,41.89622485,12.54131971,5.894834192
1618,1,15257,41.88048332,12.5413786,5.903108519
1619,1,7349,41.89957628,12.54158422,5.780564246
1620,1,2965,41.85756865,12.58592002,5.89387704
1621,1,19786,41.86701686,12.54138573,6.077528134
1622,1,7168,41.92583895,12.56360459,7.519602797
1623,1,4329,41.90883514,12.54406988,5.6246286670000005
1624,1,15681,41.89268093,12.54252526,7.380870869
1625,1,5202,41.90866327,12.54189479,5.991129872
1626,1,9060,41.90888952,12.54152773,7.276623866
1627,1,10753,41.86555462,12.59998186,6.564382307000001
1628,1,19992,41.889593100000006,12.541232699999998,6.6729462810000015
1629,1,1630,41.9242464,12.60853088,5.84091451
1630,1,15733,41.90853815,12.5416741,65.0
1631,1,4959,41.89495202,12.54742908,5.01609744
1632,1,8742,41.90869104,12.54209938,7.00053035
1633,1,0,41.920525,12.56531333,6.335392897999999
1634,1,17821,41.8805032,12.54128395,6.008246359
1635,1,29285,41.8671586,12.54119055,8.772187236
1636,1,36492,41.85798611,12.59875538,9.400807498999999
1637,1,38791,41.89268733,12.54271883,9.31433644
1638,1,28944,41.90843209,12.54094491,9.373644576
1639,1,21769,41.85849162,12.55939401,8.91856632
1640,1,21741,41.8666077,12.54373871,6.731371212999999
1641,1,32984,41.87909167,12.5419,8.901961022
1642,1,32099,41.8595476,12.564112,-6.0
1643,1,47937,41.92347388,12.62723119,12.51515338
1644,1,55741,41.91879,12.55885333,13.07075025
1645,1,57237,41.8960316,12.54145245,14.44888223
1646,1,50451,41.8591842,12.59935168,56.0
1647,1,56144,41.87443673,12.57026883,14.62318924
1648,1,47244,41.86652591,12.54219413,14.09999687
1649,1,50187,41.89607175,12.54143766,14.48011401
1650,1,63844,41.90853262,12.54132522,14.00242353
1651,1,49386,41.85777062,12.56079704,13.82898022
1652,1,50850,41.86739226,12.54080436,13.64196115
1653,1,51612,41.89649554,12.56345032,13.05026157
1654,1,50981,41.91342905,12.5527729,15.06733068
1655,1,59704,41.86624237,12.54257724,64.0
1656,1,49477,41.85773825,12.55507185,72.0
1657,1,58870,41.88016123,12.56637128,18.94740917
1658,1,60313,41.8925979,12.54065156,12.8624484
1659,1,60058,41.91765225,12.54171372,15.52002842
1660,1,53412,41.89680407,12.54070273,13.49942991
1661,1,50939,41.87585833,12.54367,11.82048538
1662,1,46373,41.92539374,12.56409352,13.28520101
1663,1,48574,41.91734625,12.54240635,10.89769894
1664,1,50390,41.89601731,12.5414007,-1.0
1665,1,54260,41.91742738,12.54201302,-4.0
1666,1,57576,41.90886939999999,12.62821932,0.0
1667,1,69507,41.91748541,12.54182337,9.73505145
1668,1,85406,41.90232833,12.55703333,10.43210785
1669,1,77243,41.90847207,12.54195399,9.852038842
1670,1,70327,41.89298014,12.54171094,10.96779291
1671,1,82048,41.89562604,12.54150001,9.771846157
1672,1,68623,41.91776374,12.54104463,10.42190404
1673,1,82224,41.91771537,12.54114182,9.353361831
1674,1,81703,41.88956468,12.55342144,9.56520603
1675,1,83747,41.85778326,12.56077976,8.810759552
1676,1,75726,41.89320776,12.57442482,9.79125515
1677,1,79632,41.90877879999999,12.54157442,10.13634964
1678,1,73659,41.89982620000001,12.5606879,8.340450132
1679,1,71537,41.86684372,12.5417785,8.703076159
1680,1,70964,41.8911621,12.5645701,9.79762678
1681,1,73515,41.85971208,12.59942409,12.55111114
1682,1,76616,41.86001956,12.56022158,11.66325461
1683,1,74171,41.90867611,12.54121119,8.79741588
1684,1,73129,41.9250259,12.54284816,13.39427418
1685,1,83255,41.89966905,12.54226093,88.0
1686,1,73480,41.90852724,12.54143243,9.574295597999999
1687,1,76268,41.85897192,12.59920451,9.904796259
1688,1,74980,41.86038521,12.55047984,10.68627897
1689,1,77201,41.90873776,12.54207777,13.22962
1690,1,72427,41.903335,12.57383,8.956293175
1691,1,79238,41.89637116,12.541269,7.848944254
1692,1,17038,41.83939842,12.45167305,5.039072873
1693,1,10969,41.85468647,12.37760488,5.059471526
1694,1,17022,41.85727808,12.37652253,4.976720072
1695,1,7874,41.8341439,12.42252225,5.354077239
1696,1,8806,41.79154231,12.45143497,-8.0
1697,1,5584,41.84831672,12.41974575,5.255539275
1698,1,17091,41.78976058,12.45087664,0.0
1699,1,20050,41.83880855,12.45271076,62.0
1700,1,935,41.84028978,12.45262217,5.6442271470000005
1701,1,27584,41.83963446,12.45197416,6.991045262999999
1702,1,31770,41.81642335,12.37009493,7.662391967
1703,1,21613,41.8387518,12.45125285,0.0
1704,1,28099,41.83868926,12.45121564,7.391316531
1705,1,40618,41.839001,12.45167176,67.0
1706,1,37129,41.83831547,12.45183102,7.242530038
1707,1,39876,41.83931589,12.45159151,8.093829836
1708,1,32099,41.83914023,12.451549,8.204247485
1709,1,38922,41.8379236,12.45059217,8.290432933
1710,1,41704,41.85501234,12.37766393,8.392268524
1711,1,21912,41.85674852,12.37658765,8.344778295
1712,1,40994,41.83940667,12.45194833,7.63239786
1713,1,41318,41.81612667,12.36499833,8.247728776
1714,1,23155,41.8426415,12.4259035,7.930612156
1715,1,22076,41.78903554,12.37449712,72.0
1716,1,29678,41.81625476,12.36834102,7.415389311
1717,1,36886,41.84006356,12.45260266,9.179261625
1718,1,41232,41.83743641,12.45039896,9.42840771
1719,1,24299,41.81639245,12.37018906,10.03286529
1720,1,42490,41.85583209,12.37732726,8.906474158
1721,1,26641,41.806746200000006,12.45191435,6.900576905
1722,1,37130,41.83936379,12.45195795,7.5172935989999985
1723,1,22755,41.80553444,12.45017408,7.302276217999999
1724,1,39963,41.81638004,12.36842764,9.176754327000001
1725,1,32573,41.81622875,12.36820304,9.225627368
1726,1,40082,41.83762256,12.45063211,7.3031631689999985
1727,1,42735,41.84024605,12.45271367,6.327873999
1728,1,24133,41.81649006,12.37006693,7.754525373
1729,1,37163,41.85435251,12.37796753,8.177562252000001
1730,1,56154,41.85651343,12.37692461,12.36708062
1731,1,58368,41.83983,12.45203333,13.22862542
1732,1,47515,41.80715478,12.45229411,13.24769133
1733,1,47451,41.85616941,12.45195398,13.63548914
1734,1,53554,41.81615078,12.3649691,13.05103506
1735,1,44965,41.85694375,12.44681224,-2.0
1736,1,51604,41.80789235,12.41833003,12.73549711
1737,1,48617,41.83846753,12.45216561,-10.0
1738,1,62291,41.83941894,12.45175213,0.0
1739,1,57303,41.83896247,12.45164374,13.26325209
1740,1,44545,41.83972133,12.45195002,13.2399994
1741,1,63943,41.816089700000006,12.36517989,12.77312549
1742,1,53247,41.83390027,12.44560579,12.98975721
1743,1,60193,41.8569328,12.44676587,13.62358081
1744,1,50140,41.78903174,12.37545105,13.79899681
1745,1,56523,41.81610952,12.36615972,12.60207913
1746,1,61159,41.83794520000001,12.45117362,12.95517624
1747,1,44291,41.81625754,12.36671163,12.93892032
1748,1,58307,41.84031337,12.45255601,13.36413455
1749,1,63576,41.85718026,12.37671463,12.7922469
1750,1,51498,41.81628833,12.36804167,12.10939548
1751,1,60126,41.81640813,12.36838133,11.90411419
1752,1,46414,41.81606286,12.36609775,12.3349648
1753,1,57137,41.79055268,12.45114969,13.25180705
1754,1,59071,41.81612051,12.36509853,13.67530116
1755,1,55110,41.81619723,12.36698585,12.60265531
1756,1,43870,41.83998789,12.45208027,14.4792668
1757,1,57899,41.82291656,12.39146987,13.67089228
1758,1,58100,41.83841942,12.45120024,80.0
1759,1,46152,41.83945158,12.45201875,12.09440822
1760,1,59282,41.81610931,12.36538142,17.5053299
1761,1,44844,41.81652726,12.36991333,12.84591373
1762,1,45332,41.81714297,12.37741241,10.76943451
1763,1,63809,41.85665835,12.37694102,15.79344799
1764,1,43639,41.79539429,12.45248812,12.93150639
1765,1,52697,41.83901094,12.45173522,75.0
1766,1,64487,41.79589242,12.45271781,100.0
1767,1,45634,41.85718333,12.45163667,10.9505571
1768,1,48538,41.81639879,12.36923707,13.16509658
1769,1,63312,41.83856077,12.45105985,11.9935772
1770,1,51804,41.83956852,12.45193291,16.74141152
1771,1,50578,41.83967286,12.45220539,62.0
1772,1,45724,41.83886243,12.45126876,11.64959124
1773,1,63264,41.85646405,12.44544012,15.09347285
1774,1,50672,41.83922908,12.45158098,8.406981812
1775,1,60161,41.81642745,12.36871323,13.8061424
1776,1,46937,41.81928016,12.40655067,96.0
1777,1,54652,41.81621596,12.36731434,14.99235584
1778,1,53041,41.81648772,12.36921702,15.77723056
1779,1,56866,41.81668542,12.37264196,13.24973786
1780,1,60047,41.85549645,12.37765744,13.84723946
1781,1,64787,41.8072523,12.42085256,12.86491054
1782,1,66569,41.83918228,12.45156285,10.35275108
1783,1,67723,41.83930198,12.45198946,11.37628149
1784,1,71091,41.81639667,12.36938,11.043936
1785,1,74722,41.82785833,12.44717303,83.0
1786,1,75907,41.85473568,12.37778288,11.10510087
1787,1,70755,41.83998612,12.45242656,10.55056662
1788,1,66280,41.8162782,12.36861258,10.92044874
1789,1,65413,41.85692257,12.37692099,10.90646729
1790,1,66563,41.8529661,12.37805911,12.451890400000002
1791,1,83992,41.80154757,12.44779296,11.00000436
1792,1,71914,41.8573731,12.39608382,11.47885599
1793,1,70306,41.78984708,12.44733672,62.0
1794,1,65532,41.85670266,12.37681012,-3.0
1795,1,69354,41.85652991,12.37695191,11.24807748
1796,1,68995,41.85489016,12.37757041,10.73931829
1797,1,72785,41.85645347,12.44552641,10.35353595
1798,1,71758,41.81632766,12.36887829,11.0186602
1799,1,74094,41.8162227,12.36656741,11.52655529
1800,1,85727,41.84027059,12.45274756,12.93940525
1801,1,67190,41.81629667,12.368537,11.80780024
1802,1,65060,41.84013652,12.4522905,9.933365335
1803,1,68023,41.85747788,12.4442073,11.52748542
1804,1,68821,41.83951724,12.45211191,11.02256319
1805,1,84644,41.83947001,12.45206445,12.73310252
1806,1,64867,41.8161731,12.36740708,11.34566154
1807,1,78985,41.85584245,12.4461131,61.0
1808,1,75533,41.80944071,12.40677351,10.44121438
1809,1,68077,41.83963758,12.45220684,11.18865231
1810,1,67073,41.83924693,12.45183314,12.06347179
1811,1,69494,41.83840617,12.45095499,14.06383105
1812,1,71961,41.80909049,12.45270316,12.46256746
1813,1,21208,41.85703127,12.49409606,6.872081897
1814,1,21241,41.84816629,12.45792049,7.191696134
1815,1,7562,41.85617329,12.49309789,6.896911938
1816,1,16439,41.83356291,12.53864261,58.0
1817,1,7174,41.85575603,12.45859217,7.0368605870000005
1818,1,831,41.85743504,12.49402543,50.0
1819,1,2169,41.81164778,12.53629271,74.0
1820,1,17046,41.79713016,12.45293509,7.015697857999999
1821,1,1086,41.85707333,12.47801667,6.178597354
1822,1,20155,41.8565073,12.45884768,7.428598742
1823,1,6097,41.85678245,12.53711656,7.690919317
1824,1,11906,41.85613704,12.51092124,7.21830271
1825,1,19303,41.85716835,12.4740011,7.739855902
1826,1,575,41.85711761,12.49432773,6.463108454
1827,1,1044,41.85717742,12.49441429,6.134440824
1828,1,10470,41.85633355,12.51084454,8.694134379
1829,1,27257,41.8562823,12.47349426,10.912287199999998
1830,1,28084,41.84073029,12.45372394,11.65276382
1831,1,27166,41.85625005,12.4931303,10.17911958
1832,1,35287,41.85643175,12.49331288,11.14474105
1833,1,41873,41.85720958,12.47398796,10.66702981
1834,1,34330,41.85666256,12.4773961,11.02398935
1835,1,38532,41.85598151,12.49247002,11.08642038
1836,1,40068,41.80093155,12.45405619,-7.0
1837,1,27293,41.84041071,12.45306608,-1.0
1838,1,41339,41.85634,12.47158667,10.2245054
1839,1,25955,41.85731462,12.5367185,10.56821119
1840,1,40707,41.85723167,12.49438333,10.68015745
1841,1,22466,41.83312538,12.45389355,10.53127229
1842,1,38440,41.85681168,12.47392765,9.822220815
1843,1,28439,41.85532533,12.5393074,11.99298629
1844,1,23530,41.85568187,12.53849249,75.0
1845,1,41592,41.85674557,12.49388583,10.81923688
1846,1,24571,41.84070429,12.45446599,10.61069219
1847,1,43198,41.84611298,12.47888044,13.87113399
1848,1,27076,41.85729751,12.49474431,-6.0
1849,1,30730,41.85703167,12.52023333,-1.0
1850,1,37400,41.85644948,12.47383882,11.12228893
1851,1,22767,41.80734822,12.45287244,9.991116199
1852,1,42448,41.85716,12.49477167,11.73069436
1853,1,26749,41.85669165,12.49372241,10.71034535
1854,1,40871,41.85679187,12.49388906,10.90166431
1855,1,40097,41.84040107,12.45301006,10.73282054
1856,1,39811,41.80081729,12.45402514,11.09805128
1857,1,34657,41.85661816,12.51081246,10.45504175
1858,1,24454,41.83889241,12.45284175,11.09758334
1859,1,64313,41.8562146,12.51094208,15.39190746
1860,1,54506,41.85744733,12.53658379,17.82279125
1861,1,58352,41.84073833,12.45448,15.04622191
1862,1,50053,41.79735916,12.53534469,15.16880375
1863,1,47406,41.85724424,12.45450586,15.92425356
1864,1,53959,41.85654019,12.51096931,15.64682867
1865,1,50218,41.8573148,12.53671205,15.54439854
1866,1,46458,41.85666367,12.47357626,14.79908517
1867,1,64798,41.85025466,12.47428163,14.33563281
1868,1,57318,41.84080777,12.45428573,14.07917696
1869,1,44125,41.85691545,12.49390419,14.83207116
1870,1,63465,41.85705696,12.52021827,15.20224811
1871,1,50648,41.85600333,12.48315896,-2.0
1872,1,56036,41.85709764,12.45907639,15.35191571
1873,1,50679,41.83276667,12.45348145,15.07019699
1874,1,56873,41.84046129,12.4530132,16.16204853
1875,1,61397,41.85727574,12.4590877,15.13010339
